2010-03-09T08:24:03.773+0000|2191|4986
2010-03-09T09:37:09.788+0000|459|4644
2010-03-09T10:10:47.906+0000|2783|3825
2010-03-09T10:57:58.235+0000|555|1269
2010-03-09T18:48:43.195+0000|1949|4661
2010-03-09T21:23:08.443+0000|2317|3067
2010-03-09T21:43:37.280+0000|2079|2783
2010-03-10T14:11:55.642+0000|1959|2191
2010-03-10T15:48:47.193+0000|998|3962
2010-03-10T17:35:26.950+0000|2886|3412
2010-03-11T00:37:20.251+0000|987|4233
2010-03-11T00:55:27.473+0000|2886|4693
2010-03-11T05:56:35.241+0000|1103|1753
2010-03-11T08:23:46.288+0000|2317|4755
2010-03-11T12:56:18.749+0000|683|1564
2010-03-11T22:07:10.928+0000|344|2292
2010-03-12T00:21:16.200+0000|3748|4290
2010-03-12T01:35:22.929+0000|2783|3331
2010-03-12T12:37:52.396+0000|290|1753
2010-03-12T20:00:33.295+0000|555|1847
2010-03-12T20:03:25.687+0000|465|4661
2010-03-12T21:26:06.298+0000|4577|4693
2010-03-13T00:42:52.957+0000|2530|4139
2010-03-13T06:09:52.329+0000|1564|4018
2010-03-13T07:23:52.103+0000|555|4528
2010-03-13T13:13:59.388+0000|3705|4273
2010-03-13T15:17:23.186+0000|459|4281
2010-03-13T20:41:05.862+0000|1481|2609
2010-03-13T21:13:58.163+0000|1274|3247
2010-03-13T21:44:49.043+0000|1979|2783
2010-03-14T01:53:48.841+0000|3748|4848
2010-03-14T05:05:31.618+0000|555|1874
2010-03-14T05:30:19.651+0000|94|1874
2010-03-14T07:38:18.944+0000|4755|4986
2010-03-14T09:02:47.819+0000|1131|1847
2010-03-14T10:35:37.518+0000|4005|4273
2010-03-14T17:42:17.484+0000|344|2214
2010-03-14T22:21:10.935+0000|143|318
2010-03-15T04:47:42.141+0000|2608|4577
2010-03-15T06:24:49.241+0000|4555|4577
2010-03-15T06:28:26.580+0000|238|1355
2010-03-15T07:45:37.707+0000|555|1481
2010-03-15T07:48:32.018+0000|1269|4822
2010-03-15T10:43:55.948+0000|378|4139
2010-03-15T12:08:37.805+0000|3688|4139
2010-03-15T13:21:44.709+0000|250|2886
2010-03-15T13:47:56.680+0000|4290|4577
2010-03-15T13:55:03.540+0000|987|2783
2010-03-15T23:20:11.554+0000|4577|4688
2010-03-16T00:29:18.392+0000|1355|3764
2010-03-16T04:29:18.841+0000|465|1753
2010-03-16T05:55:15.675+0000|2310|2783
2010-03-16T06:18:35.126+0000|555|3748
2010-03-16T07:27:17.551+0000|3748|4577
2010-03-16T09:04:51.441+0000|1847|3748
2010-03-16T09:44:47.865+0000|555|1161
2010-03-16T10:31:39.780+0000|2214|4233
2010-03-16T12:24:38.961+0000|987|3219
2010-03-16T16:00:55.974+0000|1161|2843
2010-03-16T20:07:47.532+0000|3633|4577
2010-03-16T22:40:06.767+0000|1847|4290
2010-03-17T01:32:43.128+0000|3705|4005
2010-03-17T05:27:02.364+0000|1222|3606
2010-03-17T09:48:46.564+0000|94|250
2010-03-17T10:41:37.329+0000|3539|3924
2010-03-17T18:20:15.603+0000|1355|2317
2010-03-17T19:32:25.252+0000|1274|3219
2010-03-18T01:36:14.883+0000|1847|3092
2010-03-18T08:34:42.486+0000|1161|3192
2010-03-18T09:17:34.627+0000|4005|4233
2010-03-18T18:17:03.572+0000|619|3587
2010-03-18T23:45:30.337+0000|459|3627
2010-03-19T00:56:55.557+0000|3627|3981
2010-03-19T02:33:36.529+0000|318|4139
2010-03-19T02:36:38.790+0000|1161|1269
2010-03-19T03:41:23.071+0000|4290|4688
2010-03-19T04:20:54.933+0000|250|555
2010-03-19T09:41:38.160+0000|1847|4624
2010-03-19T10:52:23.720+0000|1269|3924
2010-03-19T19:01:31.539+0000|2099|4555
2010-03-19T19:18:24.163+0000|2317|2783
2010-03-19T23:11:46.785+0000|2783|3120
2010-03-20T01:51:13.859+0000|1984|4139
2010-03-20T02:50:30.380+0000|1274|2917
2010-03-20T03:32:42.833+0000|2330|4528
2010-03-20T04:38:39.702+0000|4139|4952
2010-03-20T06:59:51.687+0000|4281|4644
2010-03-20T09:20:58.163+0000|976|4139
2010-03-20T17:24:31.207+0000|3325|4178
2010-03-20T17:24:40.478+0000|2608|4290
2010-03-21T02:00:07.873+0000|2608|3924
2010-03-21T05:50:57.174+0000|1222|1274
2010-03-21T08:22:01.567+0000|2608|4465
2010-03-21T08:56:40.529+0000|2698|3627
2010-03-21T11:17:13.211+0000|3924|4465
2010-03-21T14:40:42.932+0000|3780|3924
2010-03-21T20:26:31.619+0000|1160|4624
2010-03-21T20:29:51.992+0000|2608|4528
2010-03-21T21:30:20.207+0000|1269|2886
2010-03-22T01:53:19.054+0000|4688|4831
2010-03-22T02:04:56.824+0000|2194|2862
2010-03-22T02:32:34.628+0000|2194|3780
2010-03-22T06:48:56.987+0000|4528|4688
2010-03-22T07:41:01.329+0000|1490|1644
2010-03-22T07:55:32.735+0000|683|3606
2010-03-22T13:46:15.347+0000|250|1131
2010-03-22T16:50:05.466+0000|344|4624
2010-03-22T19:05:52.086+0000|2738|3587
2010-03-22T21:19:55.758+0000|1959|2519
2010-03-22T21:53:35.541+0000|1355|2194
2010-03-22T22:57:49.049+0000|941|3274
2010-03-23T01:09:32.960+0000|1355|3755
2010-03-23T02:41:51.838+0000|3924|4693
2010-03-23T04:47:06.370+0000|4290|4465
2010-03-23T06:18:59.537+0000|1269|3539
2010-03-23T08:40:00.460+0000|3780|4577
2010-03-23T10:46:44.472+0000|941|974
2010-03-23T12:56:11.042+0000|1925|2588
2010-03-23T14:49:24.885+0000|296|4848
2010-03-23T14:51:41.143+0000|998|1925
2010-03-23T18:35:22.304+0000|102|4139
2010-03-23T19:57:18.953+0000|378|4607
2010-03-23T20:03:08.410+0000|1161|2886
2010-03-23T20:37:42.057+0000|1490|1925
2010-03-23T20:56:48.542+0000|1847|1874
2010-03-23T22:31:33.876+0000|250|2783
2010-03-24T06:57:11.648+0000|619|4139
2010-03-24T06:57:20.712+0000|1131|1269
2010-03-24T07:24:28.924+0000|2292|2530
2010-03-24T09:59:15.825+0000|1847|2285
2010-03-24T13:15:51.372+0000|2266|4555
2010-03-24T18:32:03.349+0000|941|1355
2010-03-25T06:58:39.020+0000|1242|3606
2010-03-25T07:09:45.216+0000|998|1959
2010-03-25T09:18:34.607+0000|2783|4008
2010-03-25T09:25:40.242+0000|2519|4353
2010-03-25T12:44:22.804+0000|3454|4848
2010-03-25T14:09:24.260+0000|1269|2843
2010-03-25T18:59:12.412+0000|4178|4688
2010-03-25T23:34:00.426+0000|296|3274
2010-03-25T23:38:51.186+0000|318|3722
2010-03-26T02:32:47.668+0000|2698|3781
2010-03-26T02:35:22.999+0000|2886|4465
2010-03-26T02:52:10.625+0000|2194|2886
2010-03-26T04:46:35.643+0000|3528|4555
2010-03-26T10:10:59.139+0000|2191|3500
2010-03-26T11:27:15.598+0000|3060|3780
2010-03-26T14:48:39.872+0000|4290|4528
2010-03-26T18:42:31.375+0000|2304|4139
2010-03-26T19:54:14.299+0000|2886|3060
2010-03-27T02:56:30.326+0000|1129|4607
2010-03-27T03:10:59.108+0000|143|870
2010-03-27T04:37:41.191+0000|987|4008
2010-03-27T08:48:56.532+0000|4465|4528
2010-03-27T09:25:33.118+0000|1269|3060
2010-03-27T11:28:54.733+0000|2194|4598
2010-03-27T13:36:17.306+0000|2194|4273
2010-03-27T14:38:56.114+0000|555|2285
2010-03-27T14:39:27.007+0000|1847|2886
2010-03-27T16:37:35.756+0000|941|1161
2010-03-27T17:32:33.155+0000|987|4689
2010-03-28T01:23:13.281+0000|1161|3633
2010-03-28T02:05:12.050+0000|1753|3067
2010-03-28T03:30:15.942+0000|1274|3522
2010-03-28T03:33:09.138+0000|2874|2886
2010-03-28T05:42:35.894+0000|1161|3060
2010-03-28T11:16:59.195+0000|2698|4233
2010-03-28T14:36:18.451+0000|3780|4465
2010-03-28T17:18:46.052+0000|1161|4465
2010-03-28T17:44:39.182+0000|3924|4290
2010-03-28T19:13:09.823+0000|2052|4139
2010-03-28T23:55:23.129+0000|1161|3528
2010-03-29T02:30:47.419+0000|3924|4528
2010-03-29T02:46:51.101+0000|1984|2783
2010-03-29T05:22:57.932+0000|1573|2783
2010-03-29T05:37:17.957+0000|609|1949
2010-03-29T07:04:07.257+0000|609|3670
2010-03-29T12:35:23.525+0000|1222|4418
2010-03-29T14:24:16.791+0000|1984|4848
2010-03-29T14:56:02.094+0000|998|4822
2010-03-29T20:40:07.239+0000|1726|2783
2010-03-29T21:23:07.843+0000|3780|4290
2010-03-29T21:53:18.335+0000|1874|2285
2010-03-30T00:01:02.377+0000|2317|4139
2010-03-30T01:08:17.015+0000|2194|2370
2010-03-30T06:25:39.383+0000|3039|4511
2010-03-30T12:38:27.219+0000|1753|3325
2010-03-30T13:37:49.838+0000|2874|4290
2010-03-30T14:19:41.077+0000|3633|3924
2010-03-30T14:46:56.511+0000|1847|2608
2010-03-30T16:33:46.920+0000|3705|4766
2010-03-31T04:29:48.689+0000|102|318
2010-03-31T08:22:26.375+0000|3924|4577
2010-03-31T11:32:24.281+0000|1161|2197
2010-03-31T16:47:01.310+0000|2519|4848
2010-03-31T19:11:08.665+0000|1269|1874
2010-04-01T01:35:11.379+0000|2698|2788
2010-04-01T03:05:28.459+0000|3633|4528
2010-04-01T04:28:46.846+0000|345|4139
2010-04-01T11:36:46.783+0000|941|4644
2010-04-01T12:04:04.896+0000|150|998
2010-04-01T12:14:54.159+0000|2317|4607
2010-04-01T16:00:58.910+0000|4528|4693
2010-04-01T18:13:22.133+0000|939|2194
2010-04-01T20:44:58.745+0000|2194|3897
2010-04-01T22:09:07.576+0000|3705|4018
2010-04-01T23:50:48.542+0000|2886|3039
2010-04-02T01:59:05.490+0000|555|985
2010-04-02T02:36:37.436+0000|1161|1847
2010-04-02T04:38:35.020+0000|1274|1925
2010-04-02T05:05:35.842+0000|2698|4139
2010-04-02T07:06:09.986+0000|870|1219
2010-04-02T08:21:44.088+0000|250|609
2010-04-02T09:36:03.168+0000|4018|4178
2010-04-02T10:11:44.279+0000|344|2194
2010-04-02T14:33:45.428+0000|985|3780
2010-04-02T15:15:20.552+0000|94|1269
2010-04-02T16:18:15.007+0000|870|4273
2010-04-02T16:41:59.356+0000|3780|4831
2010-04-02T23:01:00.742+0000|2874|3060
2010-04-02T23:14:25.197+0000|3705|4822
2010-04-02T23:49:08.860+0000|1847|4465
2010-04-02T23:54:54.449+0000|1131|1874
2010-04-03T02:38:33.285+0000|1269|1847
2010-04-03T04:22:31.065+0000|3219|3962
2010-04-03T06:59:03.809+0000|3748|4528
2010-04-03T11:41:12.865+0000|3219|4689
2010-04-03T11:41:24.531+0000|687|2329
2010-04-03T12:00:00.679+0000|454|3587
2010-04-03T12:29:09.055+0000|1131|1161
2010-04-03T12:35:09.954+0000|1161|4231
2010-04-03T12:38:04.325+0000|2194|2310
2010-04-03T13:05:38.284+0000|1161|3748
2010-04-03T13:16:24.030+0000|318|3606
2010-04-03T16:10:22.719+0000|4689|4831
2010-04-03T18:11:35.867+0000|2874|4555
2010-04-03T19:17:33.633+0000|3039|3748
2010-04-03T23:23:08.860+0000|4555|4607
2010-04-04T00:36:27.489+0000|3039|4577
2010-04-04T00:47:58.135+0000|2783|4615
2010-04-04T11:11:36.708+0000|238|2266
2010-04-04T11:54:54.841+0000|94|985
2010-04-04T16:47:52.112+0000|4555|1099511632001
2010-04-04T17:09:17.223+0000|1959|1099511628457
2010-04-04T18:54:08.247+0000|3231|1099511629411
2010-04-04T20:18:19.323+0000|2194|4766
2010-04-04T21:23:17.750+0000|2817|3760
2010-04-04T22:11:51.343+0000|3309|4555
2010-04-04T22:21:36.152+0000|2194|4408
2010-04-05T03:38:53.198+0000|1161|2269
2010-04-05T04:22:46.439+0000|1161|2874
2010-04-05T09:37:50.808+0000|2608|3039
2010-04-05T10:25:15.053+0000|2194|2608
2010-04-05T11:43:04.294+0000|1259|2519
2010-04-05T12:41:30.590+0000|609|2788
2010-04-05T17:43:33.647+0000|3212|4534
2010-04-05T18:30:06.809+0000|668|2698
2010-04-05T19:00:07.772+0000|238|345
2010-04-05T21:41:01.000+0000|609|3060
2010-04-06T01:41:14.301+0000|2214|2698
2010-04-06T02:55:06.608+0000|4005|4689
2010-04-06T08:35:10.319+0000|3780|4688
2010-04-06T10:20:23.295+0000|2886|4528
2010-04-06T12:15:29.058+0000|2135|4534
2010-04-06T13:30:00.766+0000|2194|4005
2010-04-06T14:17:17.681+0000|1161|1874
2010-04-06T15:32:55.200+0000|4848|1099511630163
2010-04-06T18:37:03.414+0000|687|2194
2010-04-06T20:19:57.274+0000|3522|1099511628892
2010-04-06T20:34:41.550+0000|143|3587
2010-04-06T23:32:37.623+0000|3325|1099511630163
2010-04-07T00:38:31.604+0000|345|609
2010-04-07T02:46:01.418+0000|2194|4511
2010-04-07T03:52:56.252+0000|2783|1099511631424
2010-04-07T06:19:54.436+0000|2530|3231
2010-04-07T08:40:39.994+0000|1573|2845
2010-04-07T11:32:27.059+0000|94|2285
2010-04-07T15:30:37.062+0000|459|2519
2010-04-07T17:10:31.082+0000|1161|2329
2010-04-07T18:04:56.123+0000|2329|2608
2010-04-07T20:50:56.116+0000|2608|1099511631424
2010-04-07T21:32:34.448+0000|3780|4528
2010-04-07T22:15:30.670+0000|1161|1481
2010-04-08T01:51:31.198+0000|2817|4465
2010-04-08T07:56:00.014+0000|1355|2817
2010-04-08T08:46:13.710+0000|2135|1099511631424
2010-04-08T11:28:13.429+0000|3705|4047
2010-04-08T13:12:03.823+0000|2519|3627
2010-04-08T15:20:54.043+0000|3060|4693
2010-04-08T16:46:28.648+0000|2194|3991
2010-04-08T17:55:07.835+0000|3412|4465
2010-04-08T19:47:53.409+0000|4555|1099511631249
2010-04-08T21:45:39.712+0000|3627|4279
2010-04-08T23:55:53.329+0000|4555|1099511630297
2010-04-09T00:31:59.139+0000|1791|2194
2010-04-09T01:58:34.020+0000|459|4615
2010-04-09T02:19:06.035+0000|4555|4952
2010-04-09T04:09:45.250+0000|238|2194
2010-04-09T06:00:01.471+0000|3331|1099511631283
2010-04-09T08:53:52.914+0000|1148|2194
2010-04-09T09:27:44.041+0000|250|1161
2010-04-09T10:01:17.565+0000|4528|4577
2010-04-09T10:13:06.396+0000|768|2194
2010-04-09T10:16:59.196+0000|2965|4534
2010-04-09T10:32:59.242+0000|3748|1099511628642
2010-04-09T10:42:10.574+0000|2845|3606
2010-04-09T23:35:01.836+0000|3924|1099511628642
2010-04-10T00:25:05.699+0000|3780|4273
2010-04-10T00:43:27.509+0000|668|2194
2010-04-10T02:10:18.892+0000|2698|4157
2010-04-10T06:40:17.114+0000|1481|2874
2010-04-10T07:37:11.269+0000|1131|2197
2010-04-10T07:50:39.508+0000|987|2165
2010-04-10T07:58:40.422+0000|3688|1099511630235
2010-04-10T09:12:19.786+0000|4139|4157
2010-04-10T10:06:48.171+0000|976|3780
2010-04-10T10:35:48.907+0000|609|2886
2010-04-10T11:43:29.724+0000|3060|1099511628642
2010-04-10T11:56:06.975+0000|870|2783
2010-04-10T13:26:42.513+0000|3748|4465
2010-04-10T14:49:37.313+0000|296|3067
2010-04-10T14:49:43.511+0000|4765|1099511631424
2010-04-10T15:29:17.716+0000|4465|4577
2010-04-10T15:52:22.148+0000|3060|3748
2010-04-10T16:05:36.618+0000|102|2965
2010-04-10T17:28:46.990+0000|870|3627
2010-04-10T17:35:52.965+0000|941|3587
2010-04-11T01:50:28.517+0000|2194|2214
2010-04-11T02:01:55.549+0000|870|3825
2010-04-11T02:14:19.013+0000|2194|3779
2010-04-11T03:39:44.361+0000|2874|3780
2010-04-11T04:00:19.532+0000|4047|4528
2010-04-11T04:29:58.046+0000|3039|3192
2010-04-11T05:18:32.372+0000|2698|4279
2010-04-11T08:01:10.730+0000|4139|1099511630113
2010-04-11T09:41:56.213+0000|4139|1099511631747
2010-04-11T14:19:21.893+0000|974|1099511631424
2010-04-11T14:37:34.318+0000|1564|1925
2010-04-11T14:54:21.542+0000|3055|3231
2010-04-11T16:01:06.662+0000|1099511628629|1099511628642
2010-04-11T16:08:35.142+0000|1103|3587
2010-04-11T16:47:43.943+0000|3412|3780
2010-04-11T19:03:44.003+0000|4418|1099511631072
2010-04-11T20:55:21.767+0000|2874|3039
2010-04-11T23:17:39.831+0000|2194|4624
2010-04-12T01:52:40.039+0000|1131|3039
2010-04-12T02:34:28.274+0000|1099511631424|1099511632392
2010-04-12T03:48:54.477+0000|296|2194
2010-04-12T06:30:01.361+0000|4577|1099511629672
2010-04-12T09:54:17.520+0000|2783|3791
2010-04-12T10:25:05.945+0000|94|1161
2010-04-12T10:57:35.993+0000|1131|2285
2010-04-12T12:51:40.135+0000|4194|4555
2010-04-12T13:53:23.013+0000|2588|1099511628457
2010-04-12T14:43:05.963+0000|1564|3587
2010-04-12T15:21:44.266+0000|3039|3924
2010-04-12T15:31:12.068+0000|2194|4892
2010-04-12T17:18:18.173+0000|555|2197
2010-04-12T19:35:12.793+0000|4512|1099511631424
2010-04-12T20:37:47.484+0000|250|3060
2010-04-12T21:22:38.481+0000|985|2194
2010-04-12T22:05:15.481+0000|4688|1099511629672
2010-04-12T22:06:47.395+0000|465|1099511628642
2010-04-12T22:30:30.408+0000|1099511630379|1099511631424
2010-04-12T23:52:49.555+0000|2530|4607
2010-04-13T00:11:05.453+0000|4528|1099511628642
2010-04-13T00:48:11.707+0000|2608|3060
2010-04-13T02:02:13.586+0000|4688|1099511628642
2010-04-13T02:45:56.396+0000|3175|1099511631424
2010-04-13T04:01:40.617+0000|2194|1099511630966
2010-04-13T04:07:37.655+0000|2783|4607
2010-04-13T04:34:12.709+0000|2194|3092
2010-04-13T12:40:24.112+0000|3039|3633
2010-04-13T13:07:54.075+0000|3060|4465
2010-04-13T15:53:58.954+0000|987|2706
2010-04-13T22:52:43.574+0000|1521|1099511631424
2010-04-13T22:56:56.257+0000|4607|4848
2010-04-14T00:18:23.833+0000|1791|2608
2010-04-14T00:56:40.338+0000|1847|4766
2010-04-14T03:55:30.603+0000|1269|2329
2010-04-14T04:19:27.211+0000|407|1099511628378
2010-04-14T04:44:01.595+0000|1099511630415|1099511631424
2010-04-14T05:36:57.772+0000|3633|4465
2010-04-14T05:42:23.323+0000|1925|1099511631424
2010-04-14T08:11:44.078+0000|1099511629672|1099511631917
2010-04-14T08:34:38.791+0000|250|985
2010-04-14T08:53:15.823+0000|1564|1793
2010-04-14T15:31:37.689+0000|2194|2843
2010-04-14T17:30:44.505+0000|143|2965
2010-04-14T18:58:50.152+0000|2608|2874
2010-04-14T19:22:39.398+0000|2194|3994
2010-04-14T19:39:39.531+0000|985|1131
2010-04-15T00:42:21.126+0000|555|1099511631132
2010-04-15T00:52:55.566+0000|4555|1099511629679
2010-04-15T02:27:51.645+0000|2817|3039
2010-04-15T06:35:33.581+0000|318|4534
2010-04-15T06:35:43.238+0000|687|2817
2010-04-15T08:43:02.052+0000|2783|1099511629521
2010-04-15T09:05:49.806+0000|2194|4233
2010-04-15T11:00:54.495+0000|3924|1099511630379
2010-04-15T12:53:33.718+0000|2004|1099511631424
2010-04-15T13:33:49.636+0000|102|2519
2010-04-15T16:57:53.929+0000|4986|1099511630680
2010-04-15T18:22:08.180+0000|998|1099511632001
2010-04-15T20:35:55.320+0000|3682|1099511631424
2010-04-15T21:43:08.645+0000|1161|3039
2010-04-16T02:12:59.284+0000|1099511630163|1099511631424
2010-04-16T03:28:39.421+0000|1573|4534
2010-04-16T03:53:13.621+0000|4178|1099511629672
2010-04-16T04:03:50.998+0000|1099511629367|1099511631424
2010-04-16T05:34:50.978+0000|3587|1099511632392
2010-04-16T09:11:07.816+0000|1564|1099511631015
2010-04-16T11:02:12.960+0000|985|1161
2010-04-16T14:17:09.522+0000|959|2194
2010-04-16T15:37:49.194+0000|3039|3760
2010-04-16T17:22:44.446+0000|3060|3192
2010-04-16T19:31:47.098+0000|870|1274
2010-04-16T19:53:08.251+0000|4766|1099511631283
2010-04-16T22:35:10.180+0000|3217|4534
2010-04-16T23:54:47.240+0000|1103|4408
2010-04-17T00:36:12.437+0000|998|4242
2010-04-17T00:42:10.472+0000|3962|1099511629769
2010-04-17T01:03:45.775+0000|1161|1734
2010-04-17T01:55:19.121+0000|3212|4418
2010-04-17T02:54:13.645+0000|3231|4233
2010-04-17T06:00:17.390+0000|4534|1099511631072
2010-04-17T06:02:24.221+0000|1791|1099511631424
2010-04-17T08:35:34.712+0000|4848|1099511629672
2010-04-17T09:33:41.344+0000|1753|1099511631323
2010-04-17T09:52:59.972+0000|1259|1099511628524
2010-04-17T10:54:40.245+0000|941|2194
2010-04-17T11:23:50.561+0000|3039|1099511628571
2010-04-17T12:07:46.685+0000|2194|1099511628571
2010-04-17T19:05:30.344+0000|870|3587
2010-04-17T19:08:23.224+0000|4139|1099511629258
2010-04-17T20:52:09.801+0000|2194|2817
2010-04-17T23:30:39.434+0000|870|2698
2010-04-18T03:51:38.787+0000|974|4607
2010-04-18T06:32:10.375+0000|1274|2559
2010-04-18T07:13:43.113+0000|4139|1099511631226
2010-04-18T08:00:27.848+0000|2608|1099511630163
2010-04-18T09:50:39.196+0000|4353|4534
2010-04-18T11:26:16.463+0000|1564|1099511630967
2010-04-18T12:15:27.841+0000|998|3309
2010-04-18T12:16:42.863+0000|998|1099511631226
2010-04-18T15:19:27.939+0000|1099511630966|1099511631424
2010-04-18T15:19:52.920+0000|2874|3748
2010-04-18T15:50:41.511+0000|1099511628524|1099511631424
2010-04-18T16:59:59.668+0000|3633|3780
2010-04-18T21:08:07.931+0000|4607|4986
2010-04-18T21:24:18.457+0000|1161|2194
2010-04-18T21:58:24.836+0000|2292|2698
2010-04-18T22:08:25.759+0000|4139|1099511631204
2010-04-18T22:21:57.006+0000|870|1099511629096
2010-04-18T23:18:43.218+0000|4534|1099511630797
2010-04-19T00:12:26.047+0000|3748|3780
2010-04-19T01:50:15.333+0000|2698|3722
2010-04-19T03:52:44.091+0000|4577|1099511628642
2010-04-19T04:37:48.651+0000|1099511628232|1099511631424
2010-04-19T10:49:17.874+0000|3039|3539
2010-04-19T13:00:23.678+0000|1099511628642|1099511630682
2010-04-19T14:16:20.052+0000|2783|1099511631072
2010-04-19T14:32:38.809+0000|2783|3911
2010-04-19T15:29:01.508+0000|4233|1099511630680
2010-04-19T16:08:26.906+0000|3060|3633
2010-04-19T16:11:26.269+0000|1564|1099511630297
2010-04-19T16:41:28.384+0000|2588|1099511631226
2010-04-19T18:18:08.878+0000|296|4615
2010-04-19T22:02:09.911+0000|1103|2266
2010-04-19T22:16:21.409+0000|1161|1099511628627
2010-04-19T22:53:26.533+0000|3764|1099511631072
2010-04-20T03:15:08.922+0000|1549|2194
2010-04-20T07:44:08.201+0000|2698|1099511629679
2010-04-20T08:19:42.550+0000|1847|1099511632742
2010-04-20T08:44:30.329+0000|2783|1099511629367
2010-04-20T08:56:38.128+0000|1573|4139
2010-04-20T10:27:03.164+0000|1099511629672|1099511631424
2010-04-20T16:58:10.993+0000|2285|2329
2010-04-20T19:24:17.074+0000|1125|3627
2010-04-20T22:24:43.289+0000|3748|1099511630682
2010-04-20T23:04:22.057+0000|1050|1099511631072
2010-04-20T23:54:06.835+0000|1099511628571|1099511629679
2010-04-21T04:34:16.130+0000|150|1099511628378
